instruction,type,level,score,total_tools_expected,total_tools_matched,tools_called,expected_tools,matching_details,matched_tools,unmatched_tools,timestamp
Execute XML2Ant from ./atl_zoo/Ant2Maven/example/build1.xmi and capture output.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'})","curl_apply_transformation_tool(['XML2Ant', './atl_zoo/Ant2Maven/example/build1.xmi'])","Matched: curl_apply_transformation_tool(['XML2Ant', './atl_zoo/Ant2Maven/example/build1.xmi']) with curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'}}]",[],2025-03-06T21:08:51.290143
Apply transformation rules defined in SimpleClass2SimpleRDBMS to ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'])","Matched: curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi']) with curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}}]",[],2025-03-06T21:08:56.795732
Update ./atl_zoo/KM32EMF/Sample-KM3.xmi according to the instructions in KM32EMF.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'}) | curl_all_transformations_tool({})","curl_apply_transformation_tool(['KM32EMF', './atl_zoo/KM32EMF/Sample-KM3.xmi'])","Matched: curl_apply_transformation_tool(['KM32EMF', './atl_zoo/KM32EMF/Sample-KM3.xmi']) with curl_apply_transformation_tool({'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'}}]",[],2025-03-06T21:08:59.880362
Implement KM32DSL on data stored within ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'])","Matched: curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi']) with curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'}}]",[],2025-03-06T21:09:06.653926
Apply PNML2XML to the data in ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'})","curl_apply_transformation_tool(['PNML2XML', './atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'])","Matched: curl_apply_transformation_tool(['PNML2XML', './atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi']) with curl_apply_transformation_tool({'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'}}]",[],2025-03-06T21:09:12.872107
Apply Mantis2XML to ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi immediately.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'])","Matched: curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi']) with curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}}]",[],2025-03-06T21:09:15.637169
Transform ./atl_zoo/Ant2Maven/example/build1.xmi using XML2Ant as the method.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'})","curl_apply_transformation_tool(['XML2Ant', './atl_zoo/Ant2Maven/example/build1.xmi'])","Matched: curl_apply_transformation_tool(['XML2Ant', './atl_zoo/Ant2Maven/example/build1.xmi']) with curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'}}]",[],2025-03-06T21:09:22.740821
Implement SimpleClass2SimpleRDBMS on the data at ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'])","Matched: curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi']) with curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}}]",[],2025-03-06T21:09:27.492837
Use KM32EMF on ./atl_zoo/KM32EMF/Sample-KM3.xmi for the transformation.,single_tool,1,0.0,1,0,No tools called,"curl_apply_transformation_tool(['KM32EMF', './atl_zoo/KM32EMF/Sample-KM3.xmi'])",No matches,[],"[{'api_name': 'curl_apply_transformation_tool', 'arguments': ['KM32EMF', './atl_zoo/KM32EMF/Sample-KM3.xmi']}]",2025-03-06T21:09:32.019373
Execute the KM32DSL algorithm on ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'])","Matched: curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi']) with curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'}}]",[],2025-03-06T21:09:35.143387
Convert the model contained within ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi by applying PNML2XML.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'})","curl_apply_transformation_tool(['PNML2XML', './atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'])","Matched: curl_apply_transformation_tool(['PNML2XML', './atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi']) with curl_apply_transformation_tool({'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'}}]",[],2025-03-06T21:09:39.904511
Run Mantis2XML through ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi to produce results.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'])","Matched: curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi']) with curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}}]",[],2025-03-06T21:09:45.435170
Apply XML2Ant to every element in ./atl_zoo/Ant2Maven/example/build1.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'})","curl_apply_transformation_tool(['XML2Ant', './atl_zoo/Ant2Maven/example/build1.xmi'])","Matched: curl_apply_transformation_tool(['XML2Ant', './atl_zoo/Ant2Maven/example/build1.xmi']) with curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'}}]",[],2025-03-06T21:09:48.197837
Perform SimpleClass2SimpleRDBMS operation on data at ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'])","Matched: curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi']) with curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}}]",[],2025-03-06T21:09:52.807591
Convert the structure of ./atl_zoo/KM32EMF/Sample-KM3.xmi using KM32EMF technique.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'}) | curl_all_transformations_tool({})","curl_apply_transformation_tool(['KM32EMF', './atl_zoo/KM32EMF/Sample-KM3.xmi'])","Matched: curl_apply_transformation_tool(['KM32EMF', './atl_zoo/KM32EMF/Sample-KM3.xmi']) with curl_apply_transformation_tool({'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'}}]",[],2025-03-06T21:09:55.857310
Transform ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi with KM32DSL enabled by default.,single_tool,1,0.0,1,0,"curl_apply_transformation_tool({'input_str': 'KM32DSL,SimpleExampleMM-KM3.xmi'})","curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'])",No matches,[],"[{'api_name': 'curl_apply_transformation_tool', 'arguments': ['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi']}]",2025-03-06T21:09:58.540522
Use PNML2XML as a filter for ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi.,single_tool,1,1.0,1,1,"curl_transformation_by_Name_tool({'query': 'PNML2XML'}) | curl_apply_transformation_tool({'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'})","curl_apply_transformation_tool(['PNML2XML', './atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'])","Matched: curl_apply_transformation_tool(['PNML2XML', './atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi']) with curl_apply_transformation_tool({'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'}}]",[],2025-03-06T21:10:04.252798
Execute Mantis2XML from ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi and capture output.,single_tool,1,1.0,1,1,"curl_transformation_by_Name_tool({'query': 'Mantis2XML'}) | curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'])","Matched: curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi']) with curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}}]",[],2025-03-06T21:10:11.258060
Apply transformation rules defined in XML2Ant to ./atl_zoo/Ant2Maven/example/build1.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'})","curl_apply_transformation_tool(['XML2Ant', './atl_zoo/Ant2Maven/example/build1.xmi'])","Matched: curl_apply_transformation_tool(['XML2Ant', './atl_zoo/Ant2Maven/example/build1.xmi']) with curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'}}]",[],2025-03-06T21:10:18.179907
Update ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi according to the instructions in SimpleClass2SimpleRDBMS.,single_tool,1,0.0,1,0,"curl_apply_transformation_tool({'input_str': 'Class2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'])",No matches,[],"[{'api_name': 'curl_apply_transformation_tool', 'arguments': ['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi']}]",2025-03-06T21:10:20.670141
Implement KM32EMF on data stored within ./atl_zoo/KM32EMF/Sample-KM3.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'})","curl_apply_transformation_tool(['KM32EMF', './atl_zoo/KM32EMF/Sample-KM3.xmi'])","Matched: curl_apply_transformation_tool(['KM32EMF', './atl_zoo/KM32EMF/Sample-KM3.xmi']) with curl_apply_transformation_tool({'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'}}]",[],2025-03-06T21:10:23.730490
Apply KM32DSL to the data in ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'])","Matched: curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi']) with curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'}}]",[],2025-03-06T21:10:28.359534
Apply PNML2XML to ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi immediately.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'})","curl_apply_transformation_tool(['PNML2XML', './atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'])","Matched: curl_apply_transformation_tool(['PNML2XML', './atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi']) with curl_apply_transformation_tool({'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'}}]",[],2025-03-06T21:10:34.254307
Transform ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi using Mantis2XML as the method.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'])","Matched: curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi']) with curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}}]",[],2025-03-06T21:10:41.461758
Implement XML2Ant on the data at ./atl_zoo/Ant2Maven/example/build1.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'})","curl_apply_transformation_tool(['XML2Ant', './atl_zoo/Ant2Maven/example/build1.xmi'])","Matched: curl_apply_transformation_tool(['XML2Ant', './atl_zoo/Ant2Maven/example/build1.xmi']) with curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'}}]",[],2025-03-06T21:10:47.783315
Use SimpleClass2SimpleRDBMS on ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi for the transformation.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'])","Matched: curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi']) with curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}}]",[],2025-03-06T21:10:53.430331
Execute the KM32EMF algorithm on ./atl_zoo/KM32EMF/Sample-KM3.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'})","curl_apply_transformation_tool(['KM32EMF', './atl_zoo/KM32EMF/Sample-KM3.xmi'])","Matched: curl_apply_transformation_tool(['KM32EMF', './atl_zoo/KM32EMF/Sample-KM3.xmi']) with curl_apply_transformation_tool({'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'}}]",[],2025-03-06T21:10:56.621155
Convert the model contained within ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi by applying KM32DSL.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'])","Matched: curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi']) with curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'}}]",[],2025-03-06T21:11:03.669059
